candidate_id,english,us_auth,license_three_years,dot_cert,clean_criminal_record,weight_acceptance,truck_xp,pkg_delv_xp,marijuana,start_timeframe,weekly_avalibility,clean_driving_record,resume_url,created_at,previous_xp_description,truck_xp_desc
753,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 18:58:04,Seasonal for ups about 25-30 also for Krg logistics I delivered 15 pallets full of Amazon packages to post offices as far as Oregon hill and sometimes fort brag,26 ft box truck is the largest truck I have experience
754,True,True,False,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 19:43:09,Currently i am working with Spark driver platform and i have 20-30 stops each day,i delivery with my personal vehicle
757,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/22/2025 20:25:43,Pizza delivery,
758,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 21:02:08,180 stops 500 packages,"Tractor trailer, cargo van, dually trucks, box trucks, EDV, etc."
759,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 21:07:45,,
760,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Thursday, Wednesday, Friday",True,,1/22/2025 21:10:02,"170 stops, 350 packages",
761,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Thursday, Friday, Wednesday",True,,1/22/2025 21:12:15,,
763,False,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 21:55:13,"Tengo experiencia en entregas de paquetes, con Amazon e Flex, un aproximado de 120 paquetes al día.",5 años de experiencia de manejo
764,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/22/2025 22:02:09,,Big Uhaul trucks
766,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 22:08:20,package and 100 stops dailey,box truck
768,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 22:45:05,I delivered packages for Ubereats.,
769,True,True,True,False,True,True,False,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Wednesday, Tuesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 22:55:08,150 stops/day; package delivery for UPS,
770,True,True,True,False,True,True,False,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Sunday",True,,1/22/2025 23:02:05,I worked for Lakeshore Learning and we would move loads for schools and drop them off the palettes to where they needed to go.,
771,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/22/2025 23:30:54,100-120 nope,I have experience working on Moving on box track
772,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Sunday, Friday",True,,1/22/2025 23:34:59,About 30-100 stops,Large commercial vans
773,True,True,True,False,True,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/22/2025 23:48:19,,16foot box truck
775,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 0:20:05,"I have worked with Uber and Amazon for the past 10 years, And I used to deliver more than 40 packages a day.",Regular cars and vans.
776,True,True,False,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 0:39:14,"I was  a delivery driver at Doordash, Uber eats",I drove similar U- Haul trucks when we moved from one area to another.
778,True,True,False,False,False,True,True,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/23/2025 0:55:33,,Extended family uhaul while towing a chevy pickup
779,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/23/2025 1:00:24,,
780,True,True,True,False,True,True,False,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Thursday, Saturday, Sunday",True,,1/23/2025 1:05:46,,
781,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 1:35:06,,
782,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/23/2025 1:40:30,,semi truck
783,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Wednesday, Thursday, Friday, Tuesday, Monday",True,,1/23/2025 2:38:04,,
784,True,True,True,False,True,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 2:46:14,,53 ft Transit Operator and MV Transportation Trainer/Driver
785,True,True,True,False,True,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 2:47:07,,Box trucks
787,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/23/2025 3:07:33,,
789,True,True,True,False,True,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",False,,1/23/2025 4:14:21,I worked for Amazon where we did approximately 200-350 stops with a max of 50 pounds. I worked as a driver helper at ups where the weight limit was 150 and the most I delivered was 310 stops at ups.,"Step Van, Custom Delivery Van, and Ford Transit."
790,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 4:21:20,20-30,Box truck 26 ft
792,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Sunday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/23/2025 4:32:07,Uber,53 feet
794,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 6:31:47,Multiple times a day 10-15 bags of food,
797,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Thursday, Sunday",True,,1/23/2025 10:12:47,I worked for an Amazon delivery company. Depending on the route whether rural or in granite bay with apartments it could be anywhere from 80 stops to about 180 if I remember correctly. With group stops included so the total would be higher,
798,True,True,True,False,True,True,False,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 11:41:49,I did delivery for autozone,
799,False,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 14:56:27,Worked for autozone delivery,Box trucks regular trucks
803,True,True,True,False,True,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,1/23/2025 17:43:38,,"I drove a 26foot long box truck For a moving company called two men in a truck, I also drove a step van for Siemens mobility to deliver hot items that were needed it right away"
804,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/23/2025 18:00:08,115,Vans
805,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Thursday, Wednesday, Tuesday",True,,1/23/2025 18:06:10,Autozone about 30 stops a day,
806,True,True,False,False,True,True,False,False,Yes - I consume marijuana for medical reasons,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",False,,1/23/2025 18:07:49,,
807,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",False,,1/23/2025 18:35:35,40 stops,large vans
810,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 19:06:13,150-300,"Sedan, Transit, Box."
811,True,True,True,False,True,True,True,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/23/2025 20:16:00,,30ft p30 rv
813,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/23/2025 20:25:04,"Amazon delivery associate 
Between 150 to 200 stops a day over size packages to small envelopes",
814,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/23/2025 20:31:26,,
815,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 20:55:34,About 200 stops and I used a Cargo Van a third party for Amazon.,
816,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 21:23:38,I worked as a delivery person for 18 years,15 years as a flat bed delivery driver
818,True,True,True,False,False,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Saturday, Friday, Sunday",True,,1/23/2025 21:42:16,I would do 40-60 deliveries for pizza,For Ryder I would drive straight trucks and CDL trucks around the lot all day
819,True,True,True,False,True,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/23/2025 22:14:30,,Delivery van
820,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/23/2025 22:20:05,Third party vendor ups 2020 thru a temp agency,
821,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 22:25:27,,
822,True,True,True,False,True,True,True,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/23/2025 23:04:00,,Sprinter vans
823,False,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 23:37:49,"50 stop each day, cargo is food",Terberg RT283
824,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/23/2025 23:53:52,50,"trucks, SUV's, trucks with horse trailers attached, large moving vans"
825,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 0:00:38,,
826,True,True,True,False,True,True,False,True,Yes - I recreationally consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Thursday, Wednesday, Tuesday, Monday",False,,1/24/2025 0:35:16,"25 to 30 stops
Newspapers 
Dhl not sure
Packages",
827,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Wednesday, Monday, Tuesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 0:52:42,It was at Sierra office supply and printing. 35 plus stops from Sacramento to Modesto and back. Deliverd from 1 package to 120 copy paper boxes that weight 50lbs. Very physical work at times 12 hour days with 350 miles daily.,24 or 26 bobtail truck with ramp and cargo trucks with side swing doors transit vans
828,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 1:02:55,I worked for Amazon flex and it was everyday packages,
829,True,True,False,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 1:29:32,20 to 30,I used to delivery in local area
830,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 1:50:48,130 stops with overload and small packages,Box truck Van shelves inside
831,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Friday, Thursday, Saturday, Sunday",True,,1/24/2025 1:54:19,60,
832,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 2:17:46,30 packages per hour,It was a van a little smaller than the stepvan
833,False,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 2:26:26,Amazon delivery,Any kind of car or van
835,True,True,True,False,False,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 3:19:10,,
836,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 4:29:17,,26 foot uhaul
837,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Sunday",True,,1/24/2025 5:19:07,Up to 300+ of various sizes from 5 ibs to 75 ibs.,
838,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Monday, Sunday",True,,1/24/2025 5:24:11,40,
840,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 6:03:04,,
841,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 7:24:00,,
842,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 7:43:16,"Amazon Flex, Uber, DoorDash",16 Foot Penske Trucks
843,True,True,True,False,True,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 7:51:33,UPS delivery driver helper over 250 packages this past holiday season,24-ft and up air brake etc
844,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 8:13:28,well we delivered cabnits more then 25,trailers flatbeds
845,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Wednesday, Monday, Tuesday, Thursday, Friday, Saturday",True,,1/24/2025 8:40:41,,Moving company equipment from a previous job
846,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Thursday, Tuesday, Friday, Saturday, Sunday",True,,1/24/2025 9:34:57,,"I have driven U hauls, and I would drive sprinter vans in and out of a garage. I also drove a sprinter van across country on a road trip without any accidents."
848,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 13:05:01,"13 stops 
I would collect clothes from bins",16 ft box truck
850,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 14:27:12,I work for USPS and deliver mail and packages,Collections vehicles with usps
852,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 15:13:46,I had about 160-200 stops a day and the cargo was anything from electronics to household items,I drove a 24ft box truck for LKQ and a 26 ft step van for Amazon
853,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 15:14:54,,Just for friends and family helping move or dump runs in big vehicles
854,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 15:27:31,,
856,True,True,True,False,True,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 15:48:04,300 stops third party contractor through Amazon,Step van box trucks
857,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 15:58:00,Delivering for amazon,I have drove a 26 foot box truck and 26 foot food truck
858,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 16:29:49,I was doing amazon flex. 40 stops,
859,True,True,True,False,False,True,True,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 16:53:44,,dump truck
860,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 17:13:17,"Worked for Ontrac, FedEx, UPS and Doordash. Delivered between 70-150 packages a day.",
861,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 17:38:33,Amazon,"box trucks, box vans, and 53 foot trucks"
862,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 17:44:18,,
863,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 17:45:56,,
864,True,True,True,False,True,True,False,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 18:02:32,I previously worked as an amazon delivery driver my amount of stops ranged from 150-200 stops and that’s usually 250-350 packages delivered a day,
865,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 18:35:47,200 to 250 stops Box trucks/ Van,"26ft box truck , 16ft box truck"
866,True,True,False,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 19:00:51,I was a seasonal helper for UPS. We had on average 100-150 stops around Christmas time,
868,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 19:56:52,I worked for amazon flex delivering packages for amazon,class A and Class B vehicle and different type of Military vehicles
872,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 20:29:37,I worked as a part-time driver for amazon for 6 months.,
873,True,True,True,False,True,True,False,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday, Saturday",True,,1/24/2025 20:41:59,I picked materials up with a forklift. I was material handler,
874,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 20:43:19,O’reillys auto parts delivery driver,
875,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 20:45:23,"I would do 80-115 stops a day. I used a regular vehicle because I had previously worked for Amazon flex, Doordash and Spark (Walmart).",
876,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/24/2025 21:03:25,120-140,Small residential trucks and large residential trucks
877,True,True,True,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 21:18:26,,
878,True,True,True,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 22:02:37,,
879,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/24/2025 22:15:31,100-110 stops each day M-S quite often heavy weights would need to be delivered,
880,True,True,True,False,False,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/24/2025 22:37:48,"Sears, doordash","Box truck, 18ft"
883,True,True,True,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/25/2025 3:18:12,,
884,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday",True,,1/25/2025 3:25:09,3-5,1
885,True,True,False,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/25/2025 5:39:09,Amazon delivery Driver,24ft
886,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Wednesday, Tuesday, Thursday, Friday",True,,1/25/2025 5:50:41,Up to 210 and packages,
887,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/25/2025 7:53:34,12-26 stops daily in 26ft box truck.,26ft box truck
888,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday",True,,1/25/2025 10:25:27,Upwards up to 200 stops. And I delivered envelopes and small to large boxes for Amazon!,I drove for Amazon they have multiple types of vehicles I drive the regular ford transits 250 and step vans!
889,True,True,False,False,True,True,False,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/25/2025 12:40:40,,
891,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/25/2025 15:59:18,,
892,True,True,False,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/25/2025 16:27:01,Amazon dsp logistics,Rivian electric delivery vans
894,True,True,True,False,True,False,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/25/2025 17:41:26,,
895,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/25/2025 17:42:43,18 through 26 stops 26ft truck deliveries of housing appliances,"26ft big rigs, 16ft box truck"
898,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,1/25/2025 20:52:27,Im currently an amazon delivery driver,Ive driven an electric amazon van
899,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Thursday, Wednesday",True,,1/25/2025 21:24:00,"130 stops was good for me, drug delivery",Sprinter
900,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Thursday, Wednesday",True,,1/25/2025 22:08:22,"100-130 stops, bags and boxes",
902,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/25/2025 22:46:22,20,I have experience in box trucks and a 26 foot big truck
904,True,True,False,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/25/2025 23:34:00,Amazon,Dot van
905,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Sunday, Monday, Friday",True,,1/26/2025 0:19:30,I’m not to sure how many stops a day we just met a package requirement which was about 200-250 packages a day unless we could do more,I have worked for Amazon and have driven the step vans as well as the Mercedes vans
906,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/26/2025 0:29:34,,
907,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Thursday, Wednesday, Tuesday, Monday",True,,1/26/2025 0:38:56,,
908,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/26/2025 0:40:18,,
910,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/26/2025 0:57:54,,Mazda dayna
912,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/26/2025 1:32:27,On my average routes i had 250-300 packages about 160-200 stops each day and cargo would consist of 10 totes and the rest overflow,
913,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/26/2025 2:39:34,,
915,True,True,False,False,False,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday",True,,1/26/2025 3:37:45,15 to 20,CDL truck driver
916,True,True,True,False,False,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/26/2025 3:51:12,,20 and 24 foot box trucks.
917,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/26/2025 3:58:09,200,"Step van , box truck"
918,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Friday, Sunday",True,,1/26/2025 4:22:20,We had hundreds of stops. I worked for UPS for a few years. Cargo greatly varied.,A UPS truck. And Penske rental trucks.
919,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/26/2025 4:59:29,I would do anywhere from 20-60 deliveries a day. Cargo was car parts ranging from 1-175 pounds.,"Drove plenty of 26 foot uhauls, I worked as a mover. So I have pretty good experience driving bigger and longer trucks."
